id,business_name,slug,city,state,phone,website,email,street_address,postal_code,latitude,longitude,rating,review_count,photo_url,hours,services_offered,source,enriched_at,contacted_at,contact_status,has_luxury,has_ada,has_trailer,serves_events,serves_construction,delivery_radius_miles,created_at,updated_at,description,featured,verified,scrape_status,enrich_status,enrich_confidence_email,enrich_confidence_phone,outreach_status,email1_sent_at,email2_sent_at,email3_sent_at,outreach_count,verified_at,facebook_url,instagram_url,linkedin_url,twitter_url
049aa21f-2d97-4e28-b5d8-b2e8f8c634bf,TT Porta Toilet,tt-porta-toilet-montgomery,Montgomery,Alabama,(334) 285-5513,,,,36108,32.37539520,-86.37487800,,,https://lh3.googleusercontent.com/p/AF1QipMr5Us63PmXRc2oV7vPzp-hma_K72UD6MKEj9dE=w800-h500-k-no,"{""Monday"":""8AM-4PM"",""Tuesday"":""8AM-4PM"",""Wednesday"":""8AM-4PM"",""Thursday"":""8AM-4PM"",""Friday"":""8AM-4PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-26 19:42:29.238943+00,2025-12-26 19:42:29.238943+00,,false,false,ready,pending,,,pending,,,,0,,,,,
23e49617-1116-4bb9-9720-a7c81e22dc41,WillScot,willscot-moody,Moody,Alabama,(205) 640-5170,,,,35004,33.61670630,-86.45747500,4.4,8,https://lh3.googleusercontent.com/p/AF1QipPBVIrVqbK5qioNEgxhlKA-gJmb7H83ogFNKeEU=w800-h500-k-no,"{""Monday"":""8AM-5PM"",""Tuesday"":""8AM-5PM"",""Wednesday"":""8AM-5PM"",""Thursday"":""8AM-5PM"",""Friday"":""8AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Cold storage facility"",""Fence supply store"",""Portable building manufacturer"",""Storage facility""]",outscraper,2025-12-24 12:13:15.86+00,,,false,false,false,false,false,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
7658e38b-4586-4924-a463-ab5ed037d3cb,Wise Environmental Solutions,wise-environmental-solutions-oxford,Oxford,Alabama,(256) 832-7867,https://www.wiseenviro.com/,,"2345 AL-21, Oxford, AL 36203",36203,33.59050600,-85.84479100,4.6,86,https://lh3.googleusercontent.com/p/AF1QipPE-5SIvzaqElmuOiN_2vZEKIbjCECJoKkxRyaO=w800-h500-k-no,"{""Sunday"":""Open 24 hours"",""Monday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Friday"":""Open 24 hours"",""Saturday"":""Open 24 hours""}","[""Waste management service"",""Portable toilet supplier"",""Septic system service""]",outscraper,2025-12-24 12:12:05.852+00,,,false,true,true,false,false,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
f13ff143-8e40-4d7c-a327-b475a0377c1c,Best Portables,best-portables-phenix-city,Phenix City,Alabama,(334) 560-3330,,,,36869,32.45259590,-85.01188900,4.5,13,https://lh3.googleusercontent.com/p/AF1QipOWXG3OVuPA06nrGxKJYjLZIVCWhfKIvSuvZCud=w800-h500-k-no,"{""Monday"":""8AM-5PM"",""Tuesday"":""8AM-5PM"",""Wednesday"":""8AM-5PM"",""Thursday"":""8AM-5PM"",""Friday"":""8AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Waste management service""]",outscraper,2025-12-24 12:12:16.768+00,2025-12-26 15:27:27.104+00,,false,false,true,true,true,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,"Best Portables is a local, woman-owned, HUBZone certified partner specializing in Portable Toilet Solutions, Solid Waste & Recycling Management.",false,false,ready,pending,,,pending,,,,0,,,,,
76339b99-ba7b-4cf7-bbc9-a6cdca0c4b62,Containers By Reaves LLC,containers-by-reaves-llc-phenix-city,Phenix City,Alabama,(334) 297-2140,,,,36869,32.41299050,-85.03350060,4.7,26,https://lh3.googleusercontent.com/p/AF1QipNiUt9Jf9ycxTgr9DrGthGpVxLey_ngNbzh-F3a=w800-h500-k-no,"{""Monday"":""7:30AM-5PM"",""Tuesday"":""7:30AM-5PM"",""Wednesday"":""7:30AM-5PM"",""Thursday"":""7:30AM-5PM"",""Friday"":""7:30AM-5PM"",""Saturday"":""8AM-12PM"",""Sunday"":""Closed""}","[""Waste management service"",""Container service"",""Debris removal service"",""Portable toilet supplier""]",outscraper,2025-12-24 12:13:09.71+00,,,false,false,false,true,true,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,"Locally owned full service waste company serving Columbus, GA/Ft. Benning, GA/Phenix City, AL area since the 1940s",false,false,ready,pending,,,pending,,,,0,,,,,
319376b2-6ab9-424b-bb34-7ae63dab890c,Bass Pro Shops,bass-pro-shops-prattville,Prattville,Alabama,(334) 290-6400,https://stores.basspro.com/us/al/prattville/2553-rocky-mount-rd.html%3Fy_source%3D1_MzAxMTU0My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%253D%253D,manager_prattville_al@basspro.com,"2553 Rocky Mt Rd, Prattville, AL 36066",36066,32.46247070,-86.39159170,4.5,2789,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzUWd3JMEIUDfeuBB83OcQ4lIym3tpXZcdtrPudvz4H3IV9BudvtdQftTVhfWQzzBA4smGPt1OUp5Omd4LbULKzTAfNxqyda-G5SCNFjiq06TPS3Hw8EPY0-s4tsuH2flfFINV3=w800-h500-k-no,"{""Sunday"":""10AM-7PM"",""Monday"":""9AM-9PM"",""Tuesday"":""9AM-9PM"",""Wednesday"":""9AM-9PM"",""Thursday"":""9AM-9PM"",""Friday"":""9AM-9PM"",""Saturday"":""9AM-9PM""}","[""Sporting goods store"",""Ammunition supplier"",""Boat accessories supplier"",""Camping store"",""Canoe & kayak store""]",outscraper,,2025-12-24 16:19:52.925+00,,false,false,false,false,false,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,"A massive outdoor retailer offering fishing, hunting, camping, and boating gear spanning nearly 140,000 square feet. Provides outdoor apparel, equipment, and accessories for men, women, and children.",false,false,ready,pending,,,pending,,,,0,,,,,
1e022e7d-2a28-4d2e-af1e-d1947abababa,Weaver Septic Service & Portable Toilets,weaver-septic-service-portable-toilets-rainbow-city,Rainbow City,Alabama,(256) 546-7161,,,,35906,33.98332930,-86.04355260,4.7,79,https://lh3.googleusercontent.com/p/AF1QipNzPDdfzCoNjihrHX4HaQtkFz8XS394JlZXQ7VU=w800-h500-k-no,"{""Monday"":""8AM-5PM"",""Tuesday"":""8AM-5PM"",""Wednesday"":""8AM-5PM"",""Thursday"":""Closed"",""Friday"":""8AM-5PM"",""Saturday"":""9AM-5PM"",""Sunday"":""9AM-5PM""}","[""Septic system service"",""Portable toilet supplier""]",outscraper,2025-12-24 12:12:56.837+00,,,false,false,false,true,true,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,"Weaver Septic Service & Portable Toilets provides essential septic system services and portable toilet solutions. They specialize in maintaining and servicing septic systems and offer portable toilet rentals for events, construction sites, and outdoor gatherings.",false,false,ready,pending,,,pending,,,,0,,,,,
b0fc2294-e0c3-4250-90f3-451c2ae592c9,Hicks Portable Toilets & Dumpster Rental,hicks-portable-toilets-dumpster-rental-rainsville,Rainsville,Alabama,(256) 717-5677,,,,35986,34.50179820,-85.85934540,5.0,1,https://lh3.googleusercontent.com/p/AF1QipNmGF2WDdlKmxRy3zJurIR2ix7Ifc-q2SxdoXRz=w800-h500-k-no,"{""Monday"":""8AM-4PM"",""Tuesday"":""8AM-4PM"",""Wednesday"":""8AM-4PM"",""Thursday"":""8AM-4PM"",""Friday"":""8AM-4PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Waste management service""]",outscraper,2025-12-24 12:12:29.668+00,,,true,false,true,true,true,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
4b39b47c-07ed-45ac-a5a4-747ff10a950c,Baldwin Portable Toilets,baldwin-portable-toilets-seminole,Seminole,Alabama,(251) 946-3000,,,,36574,30.52062070,-87.49006990,5.0,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxtQrkefLNNaBESfWbuCPgci3KPJ4kCfLrivgE62DEZa_Uep9s0H1WO7Q0HZaKaydIKhVIgRQD4ct2AWFh6bAwmBxQl_nZkuwNadIsyJvWPTFoi8lr7oSaRcjtK39zckkFEHbRN=w800-h500-k-no,"{""Monday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Friday"":""Open 24 hours"",""Saturday"":""Open 24 hours"",""Sunday"":""Open 24 hours""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:11:21.935+00,,,false,false,true,true,true,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
cfc6f73a-e903-489d-b027-b6ff449714e5,Rock & Roll Offs,rock-roll-offs-semmes,Semmes,Alabama,(251) 645-2826,,,,36575,30.72003990,-88.22599250,4.5,43,https://lh3.googleusercontent.com/p/AF1QipOl_2Hr8vO5c2IHTZajbo847S8ckjwYM309Vn6i=w800-h500-k-no,"{""Sunday"":""6AM-6PM"",""Monday"":""6AM-8PM"",""Tuesday"":""6AM-8PM"",""Wednesday"":""6AM-8PM"",""Thursday"":""6AM-8PM"",""Friday"":""6AM-8PM"",""Saturday"":""6AM-6PM""}","[""Waste management service"",""Dumpster rental service"",""Portable toilet supplier""]",outscraper,2025-12-24 12:51:56.745+00,,,true,false,true,true,true,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,"Rock & Roll Offs is a local family-owned dumpster rental company serving Mobile County, Baldwin County, and Pensacola, Florida. They offer budget-friendly dumpster rental services for residential, commercial, and construction needs, along with additional amenities like portable toilet rentals.",false,false,ready,pending,,,pending,,,,0,,,,,
f1e025ac-e29b-42c4-97c9-484151b0a94c,TriState Dump It,tristate-dump-it-stevenson,Stevenson,Alabama,(256) 548-6021,,,,35772,34.89579300,-85.79703690,4.8,33,https://lh3.googleusercontent.com/p/AF1QipO9nImSj1j-j2blL5IIyN54hwERyT_hfl8P05EJ=w800-h500-k-no,"{""Monday"":""9AM-5PM"",""Tuesday"":""9AM-5PM"",""Wednesday"":""9AM-5PM"",""Thursday"":""9AM-5PM"",""Friday"":""9AM-5PM"",""Saturday"":""Open 24 hours"",""Sunday"":""Open 24 hours""}","[""Portable toilet supplier"",""Dumpster rental service"",""Self-storage facility""]",outscraper,2025-12-24 12:12:50.821+00,2025-12-17 21:37:20.138+00,,false,false,false,false,true,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
6aceaa4f-3364-4b9d-9fbc-30f8f140ef48,Tallassee Septic Tank Service LLC,tallassee-septic-tank-service-llc-tallassee,Tallassee,Alabama,(334) 283-8122,,,,36078,32.53550380,-85.94400200,4.2,29,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eRXughNqt_DGcilK1iTXzw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=21.31686&pitch=0&thumbfov=100,,"[""Septic system service"",""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
d40c1864-db48-488c-9285-8b5427d8ab61,Gotta Go Portables,gotta-go-portables-theodore,Theodore,Alabama,(251) 443-6160,,,,36582,30.55541630,-88.15489790,3.6,25,https://lh3.googleusercontent.com/p/AF1QipPKGRtLRzwluNC32GzThoY-58fuREaAoKy9aKg=w800-h500-k-no,"{""Monday"":""7:30AM-4PM"",""Tuesday"":""7:30AM-4PM"",""Wednesday"":""7:30AM-4PM"",""Thursday"":""7:30AM-4PM"",""Friday"":""7:30AM-4PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Construction company""]",outscraper,2025-12-24 12:56:37.847+00,2025-12-17 21:37:21.373+00,,false,true,false,true,true,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
8eac495e-0917-4f5b-820a-3bf056f3378d,United Rentals - Reliable Onsite Services,united-rentals-reliable-onsite-services-theodore,Theodore,Alabama,(251) 299-3090,,,,36582,30.55503910,-88.12069650,,,https://lh3.googleusercontent.com/p/AF1QipOL-E8_sVKPWItP5A1APbMBK-sDv0yENHFQUYse=w800-h500-k-no,"{""Monday"":""8AM-5PM"",""Tuesday"":""8AM-5PM"",""Wednesday"":""8AM-5PM"",""Thursday"":""Closed"",""Friday"":""8AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Equipment rental agency"",""Fence supply store""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,"United Rentals offers portable bathroom rentals including porta potties, restroom trailers, and water holding tanks with reliable onsite services handling the entire rental process.",false,false,ready,pending,,,pending,,,,0,,,,,
1fa186c0-9b4f-4517-99bc-1d5ce1352c8a,Spanky's Portable Toilets,spanky-s-portable-toilets-tuscaloosa,Tuscaloosa,Alabama,(205) 556-0081,,,,35405,33.15830010,-87.51433680,5.0,3,https://lh3.googleusercontent.com/p/AF1QipMyQDKCIETZfnDRdPn_JWhGYhtu44MPFNsdLll8=w800-h500-k-no,"{""Monday"":""8AM-4PM"",""Tuesday"":""8AM-4PM"",""Wednesday"":""8AM-4PM"",""Thursday"":""8AM-4PM"",""Friday"":""8AM-4PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:11:59+00,,,true,true,true,true,true,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
2a98a035-e376-46bc-b4ce-c327f4ea0ccb,Rent A Can Toilet Co Inc,rent-a-can-toilet-co-inc-eagle-river,Eagle River,Alaska,(907) 258-2267,https://rentacan.net/,,"11119 Mausel St, Eagle River, AK 99577",99577,61.32091180,-149.57903690,4.0,25,https://lh3.googleusercontent.com/p/AF1QipNENoHL2WJIti34OnC2nM4jW__xVuqCIrL_DIep=w800-h500-k-no,"{""Sunday"":""Open 24 hours"",""Monday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Friday"":""Open 24 hours"",""Saturday"":""Open 24 hours""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:14:15.329+00,,,true,true,true,true,true,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,"<cite index='3-5,3-6,3-11'>A leading provider of portable sanitation services in Alaska, offering portable restrooms, luxury trailers, and handwash stations. They provide 24/7 support and serve various sectors including events, construction, commercial, weddings, and non-profit organizations.</cite>",false,false,ready,pending,,,pending,,,,0,,,,,
722da95f-29af-457b-8be6-a65e3ac2deb6,Sandra Portable Toilets,sandra-portable-toilets-ketchikan,Ketchikan,Alaska,(571) 657-5980,,,"2960 Tongass Ave, Ketchikan, AK 99901",99901,55.35266190,-131.68484850,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gMVXFwedLHUcm0aTBrvTag&cb_client=search.gws-prod.gps&w=800&h=500&yaw=15.5905075&pitch=0&thumbfov=100,"{""Sunday"":""7:30AM-9PM"",""Monday"":""7:30AM-9PM"",""Tuesday"":""7:30AM-9PM"",""Wednesday"":""7:30AM-9PM"",""Thursday"":""7:30AM-9PM"",""Friday"":""7:30AM-9PM"",""Saturday"":""7:30AM-9PM""}","[""Portable toilet supplier""]",outscraper,,,,false,false,false,false,false,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
1f430f06-1703-473a-87a3-88834f39e502,Sani-Can,sani-can-north-pole,North Pole,Alaska,(907) 456-2267,https://sani-can.biz/,sanican@northpole-ak.com,"1569 Davison St, North Pole, AK 99705",99705,64.79742480,-147.54884430,5.0,4,https://lh3.googleusercontent.com/p/AF1QipMfPUfCIy9VCDwRFMRLCILRl3AGhtfcqiK5kSsJ=w800-h500-k-no,"{""Sunday"":""Closed"",""Monday"":""8AM-4PM"",""Tuesday"":""8AM-4PM"",""Wednesday"":""8AM-4PM"",""Thursday"":""8AM-4PM"",""Friday"":""8AM-4PM"",""Saturday"":""Closed""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:11:05.864+00,2025-12-26 15:39:24.054+00,,false,false,false,false,false,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
8e8feb57-41f6-44e3-ad20-7b61879afd67,ATS Portable Toilets,ats-portable-toilets-palmer,Palmer,Alaska,(907) 746-6563,https://www.atstoilets.com/,,"2655 N Old Glenn Hwy, Palmer, AK 99645",99645,61.60924080,-149.06435120,5.0,7,https://lh3.googleusercontent.com/p/AF1QipO58hIJXA6qaD4CmG-2yi9XIPaG-B469gnlVdyx=w800-h500-k-no,"{""Sunday"":""Closed"",""Monday"":""8AM-5PM"",""Tuesday"":""8AM-5PM"",""Wednesday"":""8AM-5PM"",""Thursday"":""8AM-5PM"",""Friday"":""8AM-5PM"",""Saturday"":""Closed""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:14:20.824+00,,,false,true,false,true,true,,2025-12-17 12:18:26.75729+00,2025-12-17 12:18:26.75729+00,,false,false,ready,pending,,,pending,,,,0,,,,,
d27a5d07-baaf-400f-9f0e-d0294e597a16,Yomira Rental Services,yomira-rental-services-little-rock,Little Rock,AR,(501) 205-3194,https://yomirarentalservices.com/,,"2000 E Roosevelt Rd 1st flr, Little Rock, AR 72206",72206,34.72266410,-92.24950540,5.0,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ngrf6x9478Q-oAuu4FBsYQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=0.2030438&pitch=0&thumbfov=100,"{""Sunday"":""Closed"",""Monday"":""7AM-7PM"",""Tuesday"":""7AM-7PM"",""Wednesday"":""7AM-7PM"",""Thursday"":""7AM-7PM"",""Friday"":""7AM-7PM"",""Saturday"":""7AM-7PM""}","[""Portable toilet supplier"",""Event management company""]",outscraper,2025-12-24 12:17:31.265+00,,,true,true,true,true,true,,2025-12-17 12:18:26.888132+00,2025-12-17 12:18:26.888132+00,,false,false,ready,pending,,,pending,,,,0,,,,,
1ec70a6d-5288-4ef5-9b31-5255b81e7c2c,Classy Stalls,classy-stalls-buckeye,Buckeye,Arizona,(623) 824-8369,https://classystalls.com/,luxuryrestrooms@classystalls.com,"23023 W Gibson Ln, Buckeye, AZ 85326",85326,33.42627410,-112.54627500,5.0,4,https://lh3.googleusercontent.com/p/AF1QipMHiu-SlRko0OJ__Hnto1__lWl1vaDMPfyJzSay=w800-h500-k-no,,"[""Portable toilet supplier""]",outscraper,2025-12-24 12:16:02.035+00,2025-12-24 16:19:55.285+00,,true,false,true,true,false,,2025-12-17 12:18:26.888132+00,2025-12-17 12:18:26.888132+00,"Classy Stalls is owned by Hayden & Natalynn Melton. Located in Buckeye, Arizona, they provide luxury restrooms for weddings, birthday parties, fundraisers, and other events.",false,false,ready,pending,,,pending,,,,0,,,,,
58dec225-944f-4973-9b66-e7e53f59ea37,Rent A Can,rent-a-can-casa-grande,Casa Grande,Arizona,(602) 560-1696,,,,85122,32.88547850,-111.78631280,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Gwl2GvdTibNqW_7L0fu_g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=273.78522&pitch=0&thumbfov=100,,"[""Portable Restrooms""]",outscraper,,,,false,false,false,false,false,,2025-12-26 19:45:01.859984+00,2025-12-26 19:45:01.859984+00,,false,false,ready,pending,,,pending,,,,0,,,,,
991ceae1-891c-48bb-a4ed-fa7d0ed1f16f,Rent A Can Site Services,rent-a-can-site-services-casa-grande,Casa Grande,Arizona,(520) 466-7755,https://rentacanaz.com/,,"1341 N V I P Blvd, Casa Grande, AZ 85122",85122,32.88645100,-111.78623860,4.7,20,https://lh3.googleusercontent.com/p/AF1QipPVm9SuKR4HAxC071Hm26_qe8yqS1WtEFXI4xnZ=w800-h500-k-no,"{""Sunday"":""Open 24 hours"",""Monday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Friday"":""Open 24 hours"",""Saturday"":""Open 24 hours""}","[""Equipment rental agency"",""Building materials supplier"",""Party equipment rental service"",""Portable toilet supplier""]",outscraper,2025-12-24 12:15:17.383+00,,,true,true,true,true,true,,2025-12-17 12:18:26.888132+00,2025-12-17 12:18:26.888132+00,,false,false,ready,pending,,,pending,,,,0,,,,,
94d2bfbe-0562-4fdd-9644-750f7d4165fc,The Cann Mann,the-cann-mann-casa-grande,Casa Grande,Arizona,(520) 836-5209,,,,85122,32.90049910,-111.75683150,4.6,10,https://lh3.googleusercontent.com/p/AF1QipPoM5ghg-zn8B_VqGC-ZWSc-HCTMCmz8PEyjexe=w800-h500-k-no,"{""Monday"":""8AM-5PM"",""Tuesday"":""8AM-5PM"",""Wednesday"":""8AM-5PM"",""Thursday"":""8AM-5PM"",""Friday"":""8AM-5PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Building materials supplier"",""Contractor"",""Party equipment rental service""]",outscraper,2025-12-24 12:16:40.85+00,,,false,true,false,true,true,,2025-12-17 12:18:26.888132+00,2025-12-17 12:18:26.888132+00,"TCM Site Services (formerly The Cann Mann) offers a wide range of products and services for events and projects. They provide portable toilets and flush units, serving Pinal and Maricopa counties with clean, environmentally friendly facilities for various occasions.",false,false,ready,pending,,,pending,,,,0,,,,,
5914f413-0331-45fa-a3ed-27970f0abde7,Hipple Rental Services,hipple-rental-services-chandler,Chandler,Arizona,(520) 677-4440,,,,85225,33.34769760,-111.83366270,5.0,1,https://lh3.googleusercontent.com/p/AF1QipPNiogIaIgHvO1ASxQlieKNEh-PKs_TyoTjaZI-=w800-h500-k-no,"{""Monday"":""7AM-7PM"",""Tuesday"":""7AM-7PM"",""Wednesday"":""7AM-7PM"",""Thursday"":""7AM-7PM"",""Friday"":""7AM-7PM"",""Saturday"":""7AM-7PM"",""Sunday"":""Closed""}","[""Portable toilet supplier"",""Equipment supplier""]",outscraper,2025-12-24 12:16:35.742+00,,,true,true,true,true,true,,2025-12-17 12:18:26.888132+00,2025-12-17 12:18:26.888132+00,,false,false,ready,pending,,,pending,,,,0,,,,,
8deecfcc-3a57-4545-8223-193ae3b99ab6,Banana Jons Portable Toilets,banana-jons-portable-toilets-clay-springs,Clay Springs,Arizona,(928) 532-3146,,,,85923,34.35729050,-110.31149610,5.0,8,https://lh3.googleusercontent.com/p/AF1QipPupGoT6CFOvI_Qf1Hv7XyuazPutcCFETTmtzNx=w800-h500-k-no,"{""Monday"":""8AM-4PM"",""Tuesday"":""8AM-4PM"",""Wednesday"":""8AM-4PM"",""Thursday"":""Closed"",""Friday"":""8AM-12PM"",""Saturday"":""Closed"",""Sunday"":""Closed""}","[""Portable toilet supplier""]",outscraper,2025-12-24 12:16:20.797+00,2025-12-24 16:19:56.591+00,,false,true,false,true,false,,2025-12-17 12:18:26.888132+00,2025-12-17 12:18:26.888132+00,,false,false,ready,pending,,,pending,,,,0,,,,,
76caaced-3809-48b9-993f-cdab4afeed61,Outhouse Luxury Restrooms,outhouse-luxury-restrooms-cornville,Cornville,Arizona,(928) 451-7070,https://outhouseaz.com/,rent@outhouseaz.com,"11120 E Brooks Ln, Cornville, AZ 86325",86325,34.72361390,-111.90407880,5.0,31,https://lh3.googleusercontent.com/p/AF1QipM8n-sC2yl4T3Rn-e6izicW4lPmd2zfZgCl7Rpq=w800-h500-k-no,"{""Sunday"":""Open 24 hours"",""Monday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Friday"":""Open 24 hours"",""Saturday"":""Open 24 hours""}","[""Portable toilet supplier"",""Equipment rental agency"",""Party equipment rental service"",""Wedding service""]",outscraper,2025-12-24 12:15:39.459+00,2025-12-17 21:37:25.45+00,,true,false,true,true,true,,2025-12-17 12:18:26.888132+00,2025-12-17 12:18:26.888132+00,,false,false,ready,pending,,,pending,,,,0,,,,,
